Koordinatensystem : Lambert konform konisch
Rechtswert        : 3991500 Meter
Hochwert          : 2327500 Meter
Hoehenlage        : 760 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3991500 2327500  2 13 18   1.6  919 246  8.0 6  3.8  81    5    6 270 -322  2
3991500 2327500  2 13 19   1.6  920 249  6.6 6  3.5  75    0    0 267 -317  2
3991500 2327500  2 13 20   0.6  921 253  7.1 6  3.6  79    0    0 264 -314  2
3991500 2327500  2 13 21   0.0  921 251  8.0 6  3.7  86    0    0 261 -314  2
3991500 2327500  2 13 22   0.2  921 244  7.8 8  3.6  85    0    0 270 -312  2
3991500 2327500  2 13 23  -0.5  922 235  7.2 8  3.6  87    0    0 281 -310  2
3991500 2327500  2 13 24   0.0  923 239  7.1 6  3.5  86    0    0 272 -309  2
3991500 2327500  2 14  1   0.2  923 238  5.7 8  3.3  78    0    0 273 -309  2
3991500 2327500  2 14  2   0.3  923 243  4.8 7  3.2  76    0    0 280 -309  2
3991500 2327500  2 14  3  -0.5  923 237  4.5 5  3.3  81    0    0 265 -310  2
3991500 2327500  2 14  4  -0.4  923 236  3.5 5  3.4  85    0    0 254 -310  2
3991500 2327500  2 14  5  -0.2  922 232  2.8 5  3.4  83    0    0 255 -311  2
3991500 2327500  2 14  6  -0.3  922 234  2.8 6  3.4  82    0    0 262 -311  2
3991500 2327500  2 14  7  -0.1  922 219  3.9 5  3.2  79    0    0 261 -312  2
3991500 2327500  2 14  8  -0.3  921 210  2.9 8  3.2  78    0    1 274 -312  2
3991500 2327500  2 14  9  -0.1  921 184  3.5 8  3.2  78    0   29 293 -312  2
3991500 2327500  2 14 10   0.6  920 201  3.1 7  3.2  76   12  116 288 -313  2
3991500 2327500  2 14 11   1.5  920 218  3.4 8  3.3  74    0  115 290 -314  2
3991500 2327500  2 14 12   1.6  919 266  2.4 8  3.4  73    0   67 297 -315  2
3991500 2327500  2 14 13   0.7  919 253  1.5 8  3.7  80    0   72 297 -319  2
3991500 2327500  2 14 14   1.0  918 189  0.5 6  3.9  88    0   64 285 -323  2
3991500 2327500  2 14 15   1.3  917 181  0.2 7  4.1  90    0   82 281 -324  2
3991500 2327500  2 14 16   1.1  916 179  0.7 6  4.2  92    3   94 282 -329  2
3991500 2327500  2 14 17   2.4  916 168  1.7 7  4.3  91    0   40 285 -335  2
3991500 2327500  2 14 18   3.4  916 195  2.4 7  4.5  88    0    7 294 -338  2
3991500 2327500  2 14 19   3.4  915 218  3.2 8  4.7  88    0    0 301 -338  2
3991500 2327500  2 14 20   2.9  915 202  5.4 8  4.9  92    0    0 307 -338  2
3991500 2327500  2 14 21   2.2  915 207  4.3 7  4.9  97    0    0 299 -337  2
3991500 2327500  2 14 22   3.7  914 226  3.8 8  5.0  96    0    0 299 -336  2
3991500 2327500  2 14 23   4.6  915 209  3.9 8  5.1  90    0    0 309 -336  2
3991500 2327500  2 14 24   3.8  914 200  2.7 4  5.0  89    0    0 282 -334  2
3991500 2327500  2 15  1   3.1  914 221  4.0 6  4.9  92    0    0 267 -332  2
3991500 2327500  2 15  2   3.7  913 207  2.9 7  4.9  92    0    0 287 -330  2
3991500 2327500  2 15  3   3.4  913 198  2.6 6  4.9  90    0    0 287 -329  2
3991500 2327500  2 15  4   4.0  913 223  4.0 5  5.0  91    0    0 270 -329  2
3991500 2327500  2 15  5   3.7  913 319  5.2 8  5.1  91    0    0 283 -328  2
3991500 2327500  2 15  6   3.9  914 245  4.7 8  5.0  91    0    0 304 -322  2
3991500 2327500  2 15  7   4.4  914  95  4.3 8  5.0  88    0    0 304 -316  2
3991500 2327500  2 15  8   3.8  915  56  3.3 8  5.1  90    0    1 302 -315  2
3991500 2327500  2 15  9   4.3  918  47  3.2 8  5.1  91    0   16 300 -315  2
3991500 2327500  2 15 10   3.4  919  27  3.4 8  5.0  90    0   58 298 -315  2
3991500 2327500  2 15 11   0.7  919  18  2.5 6  4.5  93    0   59 278 -315  2
3991500 2327500  2 15 12  -0.1  920 296  2.7 6  4.1  97    0  111 261 -321  2
3991500 2327500  2 15 13  -0.9  922 353  2.7 5  4.0  99    0  129 253 -325  2
3991500 2327500  2 15 14  -1.2  924 282  2.2 8  3.9 100    0   64 263 -322  2
3991500 2327500  2 15 15  -0.5  925 279  2.4 8  3.9  98    0   76 277 -324  2
3991500 2327500  2 15 16  -0.8  926 304  2.1 8  3.8  97    0   43 275 -324  2
3991500 2327500  2 15 17  -0.6  927 292  1.8 6  3.8  95    0   28 266 -322  2
3991500 2327500  2 15 18  -0.5  928 265  1.1 7  3.7  93    0   10 261 -319  2
3991500 2327500  2 15 19  -0.6  930   6  2.1 6  3.7  92    0    0 259 -316  2
3991500 2327500  2 15 20  -1.1  931 331  0.6 6  3.6  93    0    0 253 -314  2
3991500 2327500  2 15 21  -1.8  933  69  1.0 5  3.5  94    0    0 247 -313  2
3991500 2327500  2 15 22  -1.5  933 331  0.3 7  3.5  95    0    0 251 -311  2
3991500 2327500  2 15 23  -1.8  933 288  1.1 7  3.5  96    0    0 258 -309  2
3991500 2327500  2 15 24  -2.1  934 348  1.2 6  3.5  97    0    0 253 -308  2
3991500 2327500  2 16  1  -1.8  934 262  1.5 5  3.4  96    0    0 245 -307  2
3991500 2327500  2 16  2  -2.9  934 252  0.6 5  3.3  95    0    0 238 -306  2
3991500 2327500  2 16  3  -2.6  934 235  0.8 7  3.3  97    0    0 243 -304  2
3991500 2327500  2 16  4  -2.5  935 233  1.0 8  3.3  96    0    0 254 -304  2
3991500 2327500  2 16  5  -2.5  935 265  1.2 6  3.2  95    0    0 250 -304  2
3991500 2327500  2 16  6  -3.1  935 190  1.4 3  3.0  91    0    0 230 -302  2
3991500 2327500  2 16  7  -4.7  934 260  1.8 2  2.8  91    0    0 212 -299  2
3991500 2327500  2 16  8  -4.2  934 212  1.4 7  2.8  93    0    8 224 -296  2
3991500 2327500  2 16  9  -3.8  934 223  1.3 6  2.8  93   71   31 238 -295  2
3991500 2327500  2 16 10  -3.6  935 270  1.1 1  2.9  93  153   59 217 -299  2
3991500 2327500  2 16 11  -1.7  935 166  0.9 2  3.1  90  173  107 204 -305  2
3991500 2327500  2 16 12  -0.4  935 145  0.9 2  3.3  86  202  132 211 -310  2
3991500 2327500  2 16 13  -0.4  935  98  1.3 2  3.3  83  151  167 211 -313  2
3991500 2327500  2 16 14   0.7  935 120  2.2 2  3.3  79  145  158 212 -316  2
3991500 2327500  2 16 15   1.3  934 110  1.8 2  3.3  74  196  109 213 -319  2
3991500 2327500  2 16 16   0.5  933  90  1.9 1  3.4  77  219   44 209 -319  2
3991500 2327500  2 16 17  -0.2  933  38  2.1 5  3.4  82  106   37 218 -316  2
3991500 2327500  2 16 18  -1.0  933  72  1.6 6  3.4  86    6   12 233 -314  2
3991500 2327500  2 16 19  -2.2  933  78  1.7 7  3.3  90    0    0 238 -311  2
3991500 2327500  2 16 20  -2.2  933  94  2.0 7  3.2  92    0    0 242 -308  2
3991500 2327500  2 16 21  -3.3  933 111  1.7 5  3.1  93    0    0 235 -307  2
3991500 2327500  2 16 22  -3.5  933 138  2.0 1  3.0  93    0    0 213 -307  2
3991500 2327500  2 16 23  -4.0  933 221  1.9 1  2.8  91    0    0 198 -305  2
3991500 2327500  2 16 24  -4.7  932 223  1.9 1  2.7  90    0    0 199 -304  2
3991500 2327500  2 17  1  -6.2  931 228  2.6 3  2.5  92    0    0 203 -303  2
3991500 2327500  2 17  2  -5.2  931 233  2.8 5  2.5  94    0    0 220 -303  2
3991500 2327500  2 17  3  -5.2  931 204  2.7 7  2.6  94    0    0 238 -304  2
3991500 2327500  2 17  4  -4.5  931 207  2.5 6  2.6  91    0    0 245 -304  2
3991500 2327500  2 17  5  -1.7  931 278  1.4 5  2.7  81    0    0 244 -306  2
3991500 2327500  2 17  6  -1.5  932 208  1.2 3  2.7  74    0    0 239 -307  2
3991500 2327500  2 17  7  -1.7  932 213  1.9 3  2.8  76    0    0 232 -308  2
3991500 2327500  2 17  8  -1.6  932 228  2.7 3  2.8  78    2   11 231 -309  2
3991500 2327500  2 17  9  -1.1  933 214  2.1 3  2.9  78  103   55 231 -311  2
3991500 2327500  2 17 10  -0.7  934 224  1.4 4  3.1  80  181   96 234 -313  2
3991500 2327500  2 17 11   1.0  934 233  1.9 6  3.2  76   17  160 251 -314  2
3991500 2327500  2 17 12   2.6  935 239  2.4 8  3.3  70    0   98 280 -315  2
3991500 2327500  2 17 13   2.5  936 243  2.8 7  3.5  71    0  121 290 -315  2
3991500 2327500  2 17 14   2.6  935 250  2.7 7  3.7  75    1  137 285 -315  2
3991500 2327500  2 17 15   2.9  935 242  2.2 7  3.9  77    0  112 288 -318  2
3991500 2327500  2 17 16   3.0  935 235  1.9 8  4.0  78    0   82 298 -320  2
3991500 2327500  2 17 17   2.6  935 225  1.3 6  4.0  79   12   66 293 -320  2
3991500 2327500  2 17 18   2.3  936 227  0.7 5  3.9  81    3   15 272 -319  2
3991500 2327500  2 17 19   1.4  935 186  0.6 3  3.8  82    0    0 247 -318  2
3991500 2327500  2 17 20   0.5  935 216  0.3 3  3.7  85    0    0 228 -318  2
3991500 2327500  2 17 21   0.9  936 200  0.6 4  3.6  82    0    0 239 -317  2
3991500 2327500  2 17 22   0.6  936 208  0.6 3  3.5  80    0    0 243 -317  2
3991500 2327500  2 17 23  -0.1  936 194  0.9 2  3.5  83    0    0 232 -316  2
3991500 2327500  2 17 24  -0.4  936 184  0.7 2  3.3  83    0    0 227 -316  2
3991500 2327500  2 18  1  -1.3  935 205  1.0 1  3.2  84    0    0 217 -317  2
3991500 2327500  2 18  2  -1.2  936 189  0.5 4  3.1  84    0    0 225 -317  2
3991500 2327500  2 18  3  -0.1  936 190  0.4 5  3.1  79    0    0 253 -317  2
3991500 2327500  2 18  4  -2.4  934 187  0.4 3  3.0  81    0    0 249 -317  2
3991500 2327500  2 18  5  -1.9  934 187  0.5 3  3.0  84    0    0 238 -317  2
3991500 2327500  2 18  6   1.0  934 196  0.2 3  2.9  74    0    0 241 -318  2
3991500 2327500  2 18  7   2.0  934 198  0.6 5  3.0  65    0    0 253 -318  2
3991500 2327500  2 18  8   0.3  933 220  0.2 7  3.0  68    0    3 275 -319  2
3991500 2327500  2 18  9   2.1  933 215  1.2 7  3.0  68    0   24 288 -321  2
3991500 2327500  2 18 10   2.7  933 229  2.2 7  3.0  62    0   68 290 -325  2
3991500 2327500  2 18 11   2.4  933 215  3.4 7  3.3  67    0   82 295 -329  2
3991500 2327500  2 18 12   2.5  932 202  4.7 8  3.7  75    0   67 305 -331  2
3991500 2327500  2 18 13   4.1  931 203  3.0 7  3.8  73    0  119 307 -333  2
3991500 2327500  2 18 14   5.7  930 183  3.0 7  3.9  66   35  131 307 -334  2
3991500 2327500  2 18 15   6.0  929 228  3.3 7  3.8  61    0   98 308 -332  2
3991500 2327500  2 18 16   6.1  929 228  3.6 6  4.0  64   10   80 302 -333  2
3991500 2327500  2 18 17   4.7  927 220  4.0 7  4.5  73   10   40 300 -334  2
3991500 2327500  2 18 18   4.8  926 215  5.4 7  4.7  81    0   10 302 -334  2
3991500 2327500  2 18 19   5.3  926 230  5.4 7  4.7  79    0    0 300 -329  2
3991500 2327500  2 18 20   6.4  927 290  4.4 8  4.6  73    0    0 305 -325  2
3991500 2327500  2 18 21   1.9  929 269  3.8 8  4.4  79    0    0 302 -322  2
3991500 2327500  2 18 22   2.3  929 253  3.5 8  4.4  92    0    0 295 -317  2
3991500 2327500  2 18 23   2.4  930 259  3.4 8  4.2  86    0    0 294 -315  2
3991500 2327500  2 18 24   2.7  932 246  4.8 6  3.8  77    0    0 284 -314  2
3991500 2327500  2 19  1   1.0  934 259  4.9 2  3.7  78    0    0 254 -313  2
3991500 2327500  2 19  2   1.2  933 266  4.9 2  3.7  82    0    0 231 -311  2
3991500 2327500  2 19  3   0.5  934 262  4.1 7  3.6  82    0    0 252 -310  2
3991500 2327500  2 19  4   0.5  935 266  3.7 6  3.4  81    0    0 270 -310  2
3991500 2327500  2 19  5   0.4  936 271  4.3 5  3.3  78    0    0 256 -309  2
3991500 2327500  2 19  6   0.3  938 255  3.8 4  3.3  77    0    0 245 -309  2
3991500 2327500  2 19  7  -0.1  938 261  4.1 4  3.1  76    0    0 240 -308  2
3991500 2327500  2 19  8   0.1  938 247  3.3 8  3.0  74    0    8 257 -308  2
3991500 2327500  2 19  9  -0.1  939 238  3.9 8  3.1  75    4   48 277 -307  2
3991500 2327500  2 19 10   0.6  940 230  4.6 8  3.1  74    2   85 279 -308  2
3991500 2327500  2 19 11   1.0  941 245  6.0 7  3.0  70    8  132 273 -309  2
3991500 2327500  2 19 12   1.1  942 245  6.0 6  3.0  68  210  104 262 -310  2
3991500 2327500  2 19 13   2.1  943 245  5.7 6  3.0  66   59  176 257 -313  2
3991500 2327500  2 19 14   3.3  942 267  4.6 6  3.0  60   25  159 259 -315  2
3991500 2327500  2 19 15   4.0  941 253  4.8 5  3.0  56  187   90 254 -318  2
3991500 2327500  2 19 16   4.4  942 247  4.1 4  2.8  51  241   49 246 -318  2
3991500 2327500  2 19 17   4.4  940 238  3.7 2  2.7  48  143   37 233 -316  2
3991500 2327500  2 19 18   2.2  940 220  2.0 4  2.6  50   20   16 232 -314  2
3991500 2327500  2 19 19   1.9  938 191  1.1 7  2.4  52    0    0 253 -314  2
3991500 2327500  2 19 20   2.5  938 201  2.3 8  2.2  47    0    0 273 -312  2
3991500 2327500  2 19 21   2.6  937 187  3.1 8  2.2  44    0    0 281 -310  2
3991500 2327500  2 19 22   3.2  936 194  3.6 8  2.3  46    0    0 285 -309  2
3991500 2327500  2 19 23   3.7  935 181  4.5 8  2.5  48    0    0 289 -309  2
3991500 2327500  2 19 24   4.6  934 194  3.6 7  2.6  48    0    0 290 -309  2
3991500 2327500  2 20  1   5.3  933 200  2.2 7  2.7  47    0    0 290 -310  2
3991500 2327500  2 20  2   5.3  932 217  4.1 8  2.8  47    0    0 300 -311  2
3991500 2327500  2 20  3   5.8  932 241  3.3 8  2.8  46    0    0 310 -314  2
3991500 2327500  2 20  4   7.3  932 264  7.5 8  2.7  40    0    0 316 -315  2
3991500 2327500  2 20  5   5.8  932 260  7.2 8  2.9  45    0    0 320 -316  2
3991500 2327500  2 20  6   5.5  933 258  6.4 8  3.5  57    0    0 320 -319  2
3991500 2327500  2 20  7   3.6  935 264  5.2 7  4.0  71    0    0 313 -321  2
3991500 2327500  2 20  8   3.2  935 239  4.9 7  4.4  83    0    8 304 -321  2
3991500 2327500  2 20  9   3.7  936 235  5.1 7  4.3  82   21   58 303 -320  2
3991500 2327500  2 20 10   4.5  936 240  6.5 4  4.2  77  118   90 287 -321  2
3991500 2327500  2 20 11   5.2  937 251  6.3 3  4.3  73  286   61 266 -324  2
3991500 2327500  2 20 12   5.3  937 269  6.0 4  4.2  71  218  137 264 -329  2
3991500 2327500  2 20 13   7.0  938 273  5.1 5  4.0  64  124  187 272 -333  2
3991500 2327500  2 20 14   6.6  938 265  5.1 6  3.9  59   12  161 281 -334  2
3991500 2327500  2 20 15   7.1  938 270  5.5 5  3.9  59   27  154 279 -332  2
3991500 2327500  2 20 16   7.1  938 265  6.4 6  4.0  59    3   91 280 -331  2
3991500 2327500  2 20 17   6.9  938 241  5.2 7  4.1  61   12   61 288 -330  2
3991500 2327500  2 20 18   6.0  938 229  4.6 6  4.3  66    6   14 286 -326  2
3991500 2327500  2 20 19   5.7  939 235  4.5 6  4.3  70    0    0 280 -322  2
3991500 2327500  2 20 20   5.5  938 225  3.8 6  4.3  70    0    0 279 -319  2
3991500 2327500  2 20 21   5.5  939 218  3.3 6  4.3  71    0    0 281 -318  2
3991500 2327500  2 20 22   5.4  939 214  2.9 6  4.3  71    0    0 286 -317  2
3991500 2327500  2 20 23   5.1  939 215  2.9 7  4.4  74    0    0 296 -317  2
3991500 2327500  2 20 24   4.6  939 220  3.2 7  4.5  79    0    0 287 -317  2
3991500 2327500  2 21  1   4.2  928 226  3.6 7  4.7  86    0    0 305 -322  2
3991500 2327500  2 21  2   3.8  928 235  4.2 8  4.9  90    0    0 305 -323  2
3991500 2327500  2 21  3   3.5  928 239  4.6 8  5.0  95    0    0 306 -323  2
3991500 2327500  2 21  4   3.4  927 242  5.0 8  5.0  95    0    0 306 -323  2
3991500 2327500  2 21  5   3.5  927 242  5.0 8  5.0  95    0    0 299 -322  2
3991500 2327500  2 21  6   3.4  926 243  5.4 7  5.0  95    0    0 294 -321  2
3991500 2327500  2 21  7   3.6  925 257  6.0 8  5.1  95    0    0 302 -321  2
3991500 2327500  2 21  8   3.6  925 233  4.7 8  5.1  95    0    5 310 -322  2
3991500 2327500  2 21  9   4.6  925 245  6.5 8  5.1  92    0   49 312 -323  2
3991500 2327500  2 21 10   4.1  924 235  5.0 7  5.1  90    0   79 306 -324  2
3991500 2327500  2 21 11   3.9  924 233  7.0 7  5.1  92    0  113 299 -326  2
3991500 2327500  2 21 12   4.4  923 260  5.3 8  5.1  91    0   90 306 -327  2
3991500 2327500  2 21 13   3.3  923 245  5.5 8  5.1  92    0   86 314 -329  2
3991500 2327500  2 21 14   3.7  923 239  5.4 8  5.0  93    0   85 314 -331  2
3991500 2327500  2 21 15   2.9  922 224  6.2 8  4.8  92    0   69 314 -331  2
3991500 2327500  2 21 16   2.1  921 229  7.1 8  4.7  93    0   50 312 -329  2
3991500 2327500  2 21 17   2.2  920 216  8.0 8  4.6  94    0   29 311 -328  2
3991500 2327500  2 21 18   2.7  919 222  7.9 8  4.6  92    0    4 313 -326  2
3991500 2327500  2 21 19   2.4  918 225  7.7 8  4.6  92    0    0 314 -324  2
3991500 2327500  2 21 20   1.7  917 236  7.8 8  4.7  96    0    0 312 -323  2
3991500 2327500  2 21 21   3.1  917 236  7.4 8  4.7  95    0    0 313 -323  2
3991500 2327500  2 21 22   3.5  916 232  6.4 8  4.9  92    0    0 315 -324  2
3991500 2327500  2 21 23   4.0  915 238  5.7 8  5.0  91    0    0 317 -324  2
3991500 2327500  2 21 24   4.1  913 247  6.8 7  5.2  92    0    0 310 -324  2
3991500 2327500  2 22  1   3.6  912 235  5.7 8  5.2  93    0    0 308 -324  2
3991500 2327500  2 22  2   2.8  911 264  6.5 8  4.9  93    0    0 312 -325  2
3991500 2327500  2 22  3   2.6  911 275  4.5 6  4.8  93    0    0 294 -325  2
3991500 2327500  2 22  4   2.5  911 243  5.9 6  4.8  94    0    0 277 -325  2
3991500 2327500  2 22  5   3.1  911 251  5.0 7  4.6  90    0    0 282 -324  2
3991500 2327500  2 22  6   1.4  911 224  4.1 8  4.5  90    0    0 295 -321  2
3991500 2327500  2 22  7   2.1  910 285  6.3 5  4.4  92    0    0 278 -316  2
3991500 2327500  2 22  8   0.2  910 264  5.4 7  4.3  93    0    7 270 -315  2
3991500 2327500  2 22  9   1.6  911 301  6.1 7  4.0  89    2   57 280 -314  2
3991500 2327500  2 22 10  -1.9  910 255  3.9 6  3.8  90    0   92 267 -314  2
3991500 2327500  2 22 11  -2.1  911 260  5.1 8  3.6  99    0   83 266 -312  2
3991500 2327500  2 22 12  -1.4  912 282  5.0 8  3.5  94    0  116 279 -312  2
3991500 2327500  2 22 13  -1.1  913 261  4.8 8  3.3  86    0  128 280 -313  2
3991500 2327500  2 22 14  -1.6  913 267  6.3 7  3.2  84    2  154 270 -314  2
3991500 2327500  2 22 15  -1.3  913 270  4.8 8  3.1  83    0   95 269 -313  2
3991500 2327500  2 22 16  -1.4  913 261  4.4 7  3.1  81   19  126 266 -313  2
3991500 2327500  2 22 17  -1.4  913 252  4.7 5  3.2  84  103   77 249 -313  2
3991500 2327500  2 22 18  -1.8  913 241  5.0 7  3.2  84    8   19 248 -311  2
3991500 2327500  2 22 19  -1.7  913 242  4.6 6  3.1  83    0    0 252 -309  2
3991500 2327500  2 22 20  -1.9  913 268  4.9 5  3.2  86    0    0 239 -308  2
3991500 2327500  2 22 21  -2.2  913 277  4.7 8  3.2  87    0    0 251 -307  2
3991500 2327500  2 22 22  -2.2  915 259  5.5 8  3.1  86    0    0 272 -306  2
3991500 2327500  2 22 23  -2.4  915 265  4.2 8  3.1  86    0    0 273 -306  2
3991500 2327500  2 22 24  -2.5  916 262  3.5 7  3.0  86    0    0 266 -306  2
3991500 2327500  2 23  1  -2.5  916 258  4.5 6  3.0  87    0    0 254 -305  2
3991500 2327500  2 23  2  -2.2  916 246  4.7 7  2.9  84    0    0 255 -305  2
3991500 2327500  2 23  3  -2.3  916 251  4.6 6  3.0  83    0    0 256 -304  2
3991500 2327500  2 23  4  -2.8  916 264  5.2 2  3.1  90    0    0 226 -303  2
3991500 2327500  2 23  5  -2.2  916 260  4.8 3  3.1  89    0    0 209 -302  2
3991500 2327500  2 23  6  -2.3  916 257  4.7 4  3.0  84    0    0 223 -301  2
3991500 2327500  2 23  7  -2.4  916 260  4.2 6  2.9  82    0    0 241 -300  2
3991500 2327500  2 23  8  -2.4  916 262  5.6 8  2.8  79    0   11 262 -299  2
3991500 2327500  2 23  9  -2.4  917 252  6.3 8  2.8  79    4   58 273 -298  2
3991500 2327500  2 23 10  -2.2  917 259  6.1 7  2.8  78   33  127 267 -298  2
3991500 2327500  2 23 11  -2.1  918 259  6.8 8  2.7  77    0   99 268 -299  2
3991500 2327500  2 23 12  -2.0  918 261  6.3 8  2.8  77    0  119 273 -300  2
3991500 2327500  2 23 13  -1.7  918 245  6.8 8  2.8  76    0   88 274 -301  2
3991500 2327500  2 23 14  -2.1  918 259  6.6 7  2.9  80    0  111 268 -302  2
3991500 2327500  2 23 15  -2.1  918 266  7.2 8  3.0  84    0   87 269 -302  2
3991500 2327500  2 23 16  -2.3  918 278  7.3 8  3.1  87    1   92 274 -303  2
3991500 2327500  2 23 17  -2.1  918 271  6.7 7  3.2  90    2   54 269 -302  2
3991500 2327500  2 23 18  -2.1  919 270  6.2 7  3.3  91    0   11 265 -302  2
3991500 2327500  2 23 19  -1.8  921 290  5.5 7  3.2  90    0    0 264 -301  2
3991500 2327500  2 23 20  -1.7  922 274  4.8 7  3.2  88    0    0 263 -301  2
3991500 2327500  2 23 21  -1.6  922 257  5.0 6  3.2  88    0    0 257 -301  2
3991500 2327500  2 23 22  -1.7  922 248  3.9 8  3.2  88    0    0 261 -301  2
3991500 2327500  2 23 23  -1.6  923 244  4.4 8  3.3  89    0    0 270 -301  2
3991500 2327500  2 23 24  -1.7  923 254  4.6 5  3.3  89    0    0 255 -302  2
3991500 2327500  2 24  1  -1.2  923 265  5.5 7  3.2  85    0    0 250 -301  2
3991500 2327500  2 24  2  -1.2  924 246  4.7 5  3.1  81    0    0 250 -301  2
3991500 2327500  2 24  3  -1.5  923 239  4.9 8  3.1  83    0    0 255 -301  2
3991500 2327500  2 24  4  -1.6  923 233  5.0 6  3.2  86    0    0 261 -300  2
3991500 2327500  2 24  5  -1.9  923 240  4.1 8  3.1  86    0    0 261 -300  2
3991500 2327500  2 24  6  -2.0  923 248  3.7 7  3.1  85    0    0 267 -299  2
3991500 2327500  2 24  7  -2.1  922 236  3.9 7  3.0  85    0    0 263 -299  2
3991500 2327500  2 24  8  -2.5  922 215  3.2 8  3.0  85    2   13 268 -298  2
3991500 2327500  2 24  9  -2.3  922 236  3.3 8  2.9  84   28   57 274 -298  2
3991500 2327500  2 24 10  -1.8  922 235  3.4 6  2.8  78   65  104 263 -299  2
3991500 2327500  2 24 11  -1.6  922 235  3.7 7  2.7  73   21  148 258 -301  2
3991500 2327500  2 24 12  -1.3  922 233  4.0 7  2.7  72   50  183 263 -303  2
3991500 2327500  2 24 13  -1.6  921 226  4.0 7  2.9  77   13  172 264 -305  2
3991500 2327500  2 24 14  -1.9  920 218  3.0 8  3.1  85    0  130 269 -310  2
3991500 2327500  2 24 15  -2.0  920 225  2.6 7  3.3  92    8  137 271 -314  2
3991500 2327500  2 24 16  -2.0  919 225  2.5 6  3.4  95   28  107 263 -314  2
3991500 2327500  2 24 17  -1.9  919 228  2.6 6  3.5  96   30   57 258 -312  2
3991500 2327500  2 24 18  -1.6  919 238  3.1 8  3.5  96    6   15 268 -308  2
3991500 2327500  2 24 19  -1.3  920 245  2.7 8  3.6  95    0    0 278 -304  2
3991500 2327500  2 24 20  -1.0  921  82  1.9 7  3.6  95    0    0 273 -303  2
3991500 2327500  2 24 21  -1.0  922 126  0.5 8  3.7  96    0    0 274 -300  2
3991500 2327500  2 24 22  -1.4  923  88  0.5 8  3.7  97    0    0 277 -293  2
3991500 2327500  2 24 23  -1.2  924  90  0.7 8  3.7  98    0    0 276 -287  2
3991500 2327500  2 24 24  -1.4  924  80  1.2 8  3.7  97    0    0 273 -286  2
3991500 2327500  2 25  1  -1.7  926  81  1.4 8  3.6  98    0    0 269 -284  2
3991500 2327500  2 25  2  -1.9  926  65  0.5 8  3.5  97    0    0 266 -279  2
3991500 2327500  2 25  3  -2.4  927 102  0.9 6  3.4  96    0    0 252 -273  2
3991500 2327500  2 25  4  -3.1  927 113  1.1 5  3.2  95    0    0 235 -272  2
3991500 2327500  2 25  5  -3.5  927 112  1.4 4  3.1  94    0    0 224 -275  2
3991500 2327500  2 25  6  -4.9  928 128  1.4 1  2.9  94    0    0 206 -274  2
3991500 2327500  2 25  7  -3.9  928 130  1.1 4  2.8  93    0    0 205 -274  2
3991500 2327500  2 25  8  -5.5  929  96  1.2 4  2.8  96   12   15 214 -274  2
3991500 2327500  2 25  9  -5.7  929 105  1.2 4  2.7  99  112   60 211 -275  2
3991500 2327500  2 25 10  -5.7  929 109  1.0 3  2.7  99  199  101 207 -279  2
3991500 2327500  2 25 11  -4.1  930  97  1.5 2  2.8  96  153  185 202 -288  2
3991500 2327500  2 25 12  -2.6  930 343  1.6 1  2.9  89  327  154 199 -300  2
3991500 2327500  2 25 13  -0.2  931 341  1.6 0  3.0  80  324  174 198 -309  2
