Koordinatensystem : Lambert konform konisch
Rechtswert        : 3991500 Meter
Hochwert          : 2327500 Meter
Hoehenlage        : 760 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3991500 2327500  2 16 22  -1.6  932 231  4.2 7  3.2  88    0    0 270 -309  1
3991500 2327500  2 16 23  -2.0  932 225  3.9 8  3.3  90    0    0 274 -309  1
3991500 2327500  2 16 24  -2.0  931 233  3.1 5  3.3  93    0    0 265 -308  1
3991500 2327500  2 17  1  -1.7  932 227  4.5 8  3.3  93    0    0 265 -308  1
3991500 2327500  2 17  2  -1.4  931 229  5.0 8  3.4  92    0    0 280 -308  1
3991500 2327500  2 17  3  -1.4  930 232  5.9 6  3.4  92    0    0 271 -308  1
3991500 2327500  2 17  4  -1.1  930 228  6.8 6  3.5  93    0    0 262 -307  1
3991500 2327500  2 17  5  -0.9  928 230  7.4 6  3.6  93    0    0 263 -307  1
3991500 2327500  2 17  6  -0.9  928 240  7.3 8  3.6  94    0    0 271 -307  1
3991500 2327500  2 17  7  -0.9  927 241  6.4 8  3.7  95    0    0 279 -306  1
3991500 2327500  2 17  8  -0.6  927 255  6.6 8  3.7  95    0    2 280 -306  1
3991500 2327500  2 17  9  -0.6  927 266  7.8 8  3.8  96    0   28 278 -306  1
3991500 2327500  2 17 10  -0.1  927 274  8.2 7  3.9  96    0   68 275 -308  1
3991500 2327500  2 17 11   0.2  927 273  7.9 8  4.0  95    0  103 276 -312  1
3991500 2327500  2 17 12   0.0  927 268  8.2 8  4.0  95    0   70 283 -315  1
3991500 2327500  2 17 13  -0.4  927 264  7.4 8  4.0  98    0   76 282 -315  1
3991500 2327500  2 17 14  -0.1  926 277  7.1 8  4.0  98    0   74 283 -315  1
3991500 2327500  2 17 15  -0.3  926 265  6.0 8  4.0  98    0   68 283 -315  1
3991500 2327500  2 17 16  -0.8  926 274  5.8 8  4.0 100    0   41 282 -312  1
3991500 2327500  2 17 17  -0.6  926 335  5.5 7  3.9 100    0   28 275 -307  1
3991500 2327500  2 17 18  -1.1  926 296  3.8 6  3.9 100    0    9 264 -298  1
3991500 2327500  2 17 19  -0.9  927 342  3.4 8  3.9 100    0    0 265 -286  1
3991500 2327500  2 17 20  -2.1  929 284  4.1 7  3.6  99    0    0 271 -275  1
3991500 2327500  2 17 21  -3.1  931 266  4.0 7  3.4  98    0    0 263 -267  1
3991500 2327500  2 17 22  -4.4  932 245  3.8 6  3.0  95    0    0 251 -271  1
3991500 2327500  2 17 23  -4.5  931 208  3.4 5  3.0  94    0    0 237 -282  1
3991500 2327500  2 17 24  -3.7  932 171  3.0 5  3.1  93    0    0 212 -286  1
3991500 2327500  2 18  1  -2.1  942 125  2.5 6  3.4  94    0    0 265 -303  1
3991500 2327500  2 18  2  -0.7  942  90  2.1 6  3.8  95    0    0 274 -301  1
3991500 2327500  2 18  3   0.6  942  56  1.8 7  4.1  96    0    0 278 -299  1
3991500 2327500  2 18  4   0.5  942  49  1.7 7  4.1  96    0    0 267 -298  1
3991500 2327500  2 18  5   0.4  942  46  2.2 7  4.1  96    0    0 253 -296  1
3991500 2327500  2 18  6   0.0  942  35  2.8 8  4.0  96    0    0 261 -294  1
3991500 2327500  2 18  7   0.3  942  61  2.7 8  4.0  96    0    0 275 -293  1
3991500 2327500  2 18  8   0.0  943  75  2.8 8  4.0  96    0    6 276 -292  1
3991500 2327500  2 18  9   0.1  943  82  1.9 8  3.9  96    2   55 277 -292  1
3991500 2327500  2 18 10   0.4  944  65  1.7 7  4.0  95    7  116 274 -297  1
3991500 2327500  2 18 11   1.0  944  61  1.5 5  4.0  93   30  186 263 -304  1
3991500 2327500  2 18 12   0.5  944  39  2.2 4  4.0  93   41  225 249 -310  1
3991500 2327500  2 18 13   1.3  944  31  1.9 8  4.0  91    0  120 266 -315  1
3991500 2327500  2 18 14   1.4  944   8  1.6 8  3.9  88    0  107 288 -319  1
3991500 2327500  2 18 15   1.4  944   5  1.7 5  3.9  86   26  179 275 -321  1
3991500 2327500  2 18 16   1.9  943 304  2.6 4  3.9  85  103  137 256 -318  1
3991500 2327500  2 18 17   2.2  943 209  2.7 1  3.9  82   80   71 236 -315  1
3991500 2327500  2 18 18   0.8  943 238  1.9 0  3.7  82   12   20 214 -314  1
3991500 2327500  2 18 19  -0.4  943 206  2.0 3  3.6  87    0    0 222 -312  1
3991500 2327500  2 18 20  -1.4  944 190  2.1 3  3.5  91    0    0 236 -311  1
3991500 2327500  2 18 21  -1.9  943 277  1.5 3  3.4  94    0    0 233 -309  1
3991500 2327500  2 18 22  -1.7  944 194  0.4 2  3.4  95    0    0 226 -308  1
3991500 2327500  2 18 23  -1.4  945 218  0.4 2  3.5  98    0    0 221 -308  1
3991500 2327500  2 18 24  -1.3  945 214  0.1 3  3.7 100    0    0 227 -308  1
3991500 2327500  2 19  1  -0.8  945 328  0.1 8  3.7  99    0    0 259 -308  1
3991500 2327500  2 19  2  -1.4  945  64  0.0 8  3.7  98    0    0 286 -308  1
3991500 2327500  2 19  3  -0.8  945  75  0.2 8  3.5  94    0    0 285 -307  1
3991500 2327500  2 19  4  -1.0  945 202  0.0 8  3.3  87    0    0 284 -306  1
3991500 2327500  2 19  5  -2.1  945 176  0.5 8  3.2  87    0    0 281 -305  1
3991500 2327500  2 19  6  -2.3  944 147  0.4 4  3.1  91    0    0 256 -300  1
3991500 2327500  2 19  7  -2.1  944 124  0.1 1  3.1  89    0    0 215 -295  1
3991500 2327500  2 19  8  -2.7  944 137  0.7 3  2.9  86    0    8 205 -293  1
3991500 2327500  2 19  9  -2.9  945 136  0.3 3  2.9  88   29   64 214 -296  1
3991500 2327500  2 19 10  -1.4  944  79  0.4 6  3.2  92  104  121 235 -303  1
3991500 2327500  2 19 11  -0.1  945  26  0.3 5  3.4  87  168  158 250 -308  1
3991500 2327500  2 19 12   0.4  944 359  1.0 5  3.3  81  102  216 245 -312  1
3991500 2327500  2 19 13   1.5  944 247  1.2 6  3.3  76   61  230 251 -314  1
3991500 2327500  2 19 14   1.8  944 319  1.1 4  3.3  72  291  141 245 -319  1
3991500 2327500  2 19 15   3.2  943 291  1.4 1  3.3  68  388   53 221 -321  1
3991500 2327500  2 19 16   3.3  942 248  1.6 1  3.4  65  266   56 208 -317  1
3991500 2327500  2 19 17   3.0  941 229  2.5 1  3.4  67  126   45 209 -314  1
3991500 2327500  2 19 18   1.3  941 227  1.3 2  3.4  71   21   16 209 -310  1
3991500 2327500  2 19 19  -0.2  940 200  1.2 3  3.3  77    0    0 212 -305  1
3991500 2327500  2 19 20  -0.8  940 207  1.7 4  3.3  83    0    0 217 -302  1
3991500 2327500  2 19 21  -0.5  940 205  1.1 4  3.3  85    0    0 221 -300  1
3991500 2327500  2 19 22  -0.5  940 219  1.1 4  3.3  84    0    0 222 -299  1
3991500 2327500  2 19 23   0.2  940 194  1.5 4  3.3  82    0    0 223 -299  1
3991500 2327500  2 19 24   0.5  940 206  1.3 8  3.4  80    0    0 249 -301  1
3991500 2327500  2 20  1   0.1  940 209  1.2 7  3.5  83    0    0 274 -301  1
3991500 2327500  2 20  2   0.5  940 220  1.5 7  3.5  84    0    0 271 -301  1
3991500 2327500  2 20  3   0.2  940 217  1.9 8  3.5  84    0    0 281 -301  1
3991500 2327500  2 20  4   0.2  940 226  1.6 7  3.6  87    0    0 283 -301  1
3991500 2327500  2 20  5   0.1  940 231  2.4 8  3.6  87    0    0 284 -301  1
3991500 2327500  2 20  6   0.1  939 226  2.8 7  3.6  88    0    0 285 -302  1
3991500 2327500  2 20  7   0.4  940 229  2.5 8  3.7  88    0    0 285 -302  1
3991500 2327500  2 20  8   0.4  940 218  2.9 8  3.7  89    0    7 297 -303  1
3991500 2327500  2 20  9   0.1  940 227  3.5 8  3.8  91    0   27 298 -304  1
3991500 2327500  2 20 10   0.3  940 242  3.2 8  3.8  92    0   60 298 -307  1
3991500 2327500  2 20 11   0.5  940 252  3.5 8  3.8  90    0   84 296 -310  1
3991500 2327500  2 20 12   0.4  940 274  3.7 8  3.8  90    0   85 293 -312  1
3991500 2327500  2 20 13   0.3  940 256  3.1 8  3.8  90    0  127 291 -313  1
3991500 2327500  2 20 14   0.4  940 252  2.6 8  3.8  91    0   95 290 -314  1
3991500 2327500  2 20 15   0.9  940 263  3.2 8  3.8  88    0   65 287 -314  1
3991500 2327500  2 20 16   0.7  940 217  3.0 8  3.7  86    0   68 284 -315  1
3991500 2327500  2 20 17  -0.2  940 247  2.7 8  3.8  90    0   52 278 -315  1
3991500 2327500  2 20 18  -0.1  939 209  2.1 8  3.7  93    0   15 275 -314  1
3991500 2327500  2 20 19  -0.2  939 225  2.4 8  3.6  90    0    0 274 -313  1
3991500 2327500  2 20 20  -0.1  940 228  1.8 7  3.6  88    0    0 268 -312  1
3991500 2327500  2 20 21  -0.2  940 225  1.9 7  3.5  87    0    0 262 -310  1
3991500 2327500  2 20 22   0.0  941 200  2.3 7  3.4  84    0    0 261 -308  1
3991500 2327500  2 20 23  -0.7  941 193  2.2 7  3.3  84    0    0 262 -307  1
3991500 2327500  2 20 24  -1.1  940 194  2.1 7  3.3  87    0    0 260 -307  1
3991500 2327500  2 21  1  -1.3  940 187  2.3 8  3.3  88    0    0 265 -307  1
3991500 2327500  2 21  2  -1.5  940 189  1.9 7  3.2  87    0    0 266 -307  1
3991500 2327500  2 21  3  -1.5  940 203  1.9 7  3.2  86    0    0 262 -307  1
3991500 2327500  2 21  4  -2.2  940 208  1.8 7  3.2  90    0    0 264 -306  1
3991500 2327500  2 21  5  -2.0  939 231  1.9 5  3.1  89    0    0 255 -306  1
3991500 2327500  2 21  6  -1.7  939 238  2.3 5  3.1  88    0    0 245 -307  1
3991500 2327500  2 21  7  -1.0  938 227  2.9 6  3.2  86    0    0 254 -308  1
3991500 2327500  2 21  8  -0.9  938 228  2.9 6  3.1  82    6    9 262 -308  1
3991500 2327500  2 21  9  -0.6  938 237  3.3 7  3.2  81   53   45 272 -309  1
3991500 2327500  2 21 10   0.1  938 217  4.4 7  3.2  80   17  110 282 -311  1
3991500 2327500  2 21 11   1.1  939 247  4.0 7  3.3  77   21  154 286 -313  1
3991500 2327500  2 21 12   1.1  938 268  3.8 5  3.3  74  131  157 275 -314  1
3991500 2327500  2 21 13   2.7  938 270  4.4 3  3.3  70  380   77 254 -314  1
3991500 2327500  2 21 14   3.2  938 249  5.0 4  3.3  65  311   63 252 -314  1
3991500 2327500  2 21 15   3.7  937 253  4.4 6  3.2  62   88  143 274 -314  1
3991500 2327500  2 21 16   3.4  936 236  5.3 6  3.2  61   47  109 288 -314  1
3991500 2327500  2 21 17   3.6  936 249  5.2 8  3.3  62    0   45 301 -315  1
3991500 2327500  2 21 18   3.4  935 257  2.9 7  3.3  63    0   15 308 -315  1
3991500 2327500  2 21 19   2.8  935 260  3.4 8  3.4  66    0    0 308 -315  1
3991500 2327500  2 21 20   2.8  935 266  3.1 7  3.4  69    0    0 308 -315  1
3991500 2327500  2 21 21   2.7  935 248  2.3 7  3.4  68    0    0 301 -315  1
3991500 2327500  2 21 22   2.5  935 243  4.2 8  3.3  67    0    0 305 -315  1
3991500 2327500  2 21 23   2.1  935 236  4.5 8  3.4  70    0    0 309 -315  1
3991500 2327500  2 21 24   0.9  934 234  4.9 8  3.6  79    0    0 308 -316  1
3991500 2327500  2 22  1   0.3  933 234  5.7 7  3.7  87    0    0 299 -316  1
3991500 2327500  2 22  2   0.0  932 231  5.8 8  3.8  91    0    0 298 -315  1
3991500 2327500  2 22  3  -0.4  931 223  6.1 8  3.9  95    0    0 303 -315  1
3991500 2327500  2 22  4   0.2  930 223  5.4 8  3.9  96    0    0 303 -315  1
3991500 2327500  2 22  5   0.0  929 229  7.0 7  4.0  96    0    0 297 -317  1
3991500 2327500  2 22  6   0.6  929 242  6.8 7  4.1  96    0    0 290 -321  1
3991500 2327500  2 22  7   0.7  929 267  6.8 8  4.2  96    0    0 298 -322  1
3991500 2327500  2 22  8   1.2  928 238  6.4 8  4.2  96    0    9 304 -320  1
3991500 2327500  2 22  9   1.5  928 253  6.6 8  4.3  94    5   50 304 -317  1
3991500 2327500  2 22 10   1.9  927 255  5.5 7  4.4  93    0   71 299 -315  1
3991500 2327500  2 22 11   2.1  928 276  3.5 7  4.5  93    0   79 294 -315  1
3991500 2327500  2 22 12   1.7  928 265  3.6 6  4.5  94    0   92 288 -315  1
3991500 2327500  2 22 13   1.8  927 235  2.5 8  4.4  94    0   65 292 -315  1
3991500 2327500  2 22 14   1.2  927 237  3.2 7  4.5  96    0   52 298 -316  1
3991500 2327500  2 22 15   0.5  926 240  2.9 8  4.4 100    0   48 295 -316  1
3991500 2327500  2 22 16   1.0  925 229  3.6 8  4.4  99    0   34 299 -317  1
3991500 2327500  2 22 17   1.3  924 235  4.0 8  4.5  99    0   26 301 -316  1
3991500 2327500  2 22 18   1.6  924 251  3.8 6  4.6  99    0    6 292 -316  1
3991500 2327500  2 22 19   2.0  924 262  5.0 7  4.7 100    0    0 288 -317  1
3991500 2327500  2 22 20   2.5  924 273  3.8 7  4.8  97    0    0 294 -317  1
3991500 2327500  2 22 21   2.1  923 265  4.2 6  4.7  96    0    0 289 -315  1
3991500 2327500  2 22 22   2.0  923 267  4.2 7  4.6  95    0    0 288 -315  1
3991500 2327500  2 22 23   2.1  923 250  4.9 7  4.4  92    0    0 294 -315  1
3991500 2327500  2 22 24   1.8  923 230  5.1 8  4.2  88    0    0 298 -315  1
3991500 2327500  2 23  1   2.1  922 223  4.7 8  4.2  87    0    0 303 -315  1
3991500 2327500  2 23  2   1.6  921 232  2.6 6  4.2  88    0    0 291 -315  1
3991500 2327500  2 23  3   1.2  920 262  3.6 8  4.2  91    0    0 288 -315  1
3991500 2327500  2 23  4   1.0  918 255  4.4 8  4.2  93    0    0 298 -314  1
3991500 2327500  2 23  5   1.7  918 244  4.6 8  4.3  93    0    0 298 -314  1
3991500 2327500  2 23  6   2.2  916 226  4.8 7  4.4  91    0    0 292 -313  1
3991500 2327500  2 23  7   2.4  916 229  6.0 8  4.5  90    0    0 291 -313  1
3991500 2327500  2 23  8   2.5  915 250  5.9 8  4.5  90    0    3 295 -313  1
3991500 2327500  2 23  9   3.5  914 281  6.5 8  4.5  86    0   37 294 -312  1
3991500 2327500  2 23 10   3.4  914 254  6.3 8  4.5  83    0   59 293 -312  1
3991500 2327500  2 23 11   4.3  914 310  5.7 7  4.6  82    0   95 290 -313  1
3991500 2327500  2 23 12   4.5  915 280  5.1 7  4.5  79    0  104 285 -314  1
3991500 2327500  2 23 13   2.2  916 329  4.8 6  4.4  82    0   90 276 -315  1
3991500 2327500  2 23 14  -0.5  915 308  4.2 8  4.1  93    0   58 273 -315  1
3991500 2327500  2 23 15  -0.1  915 288  4.2 8  4.0  98    0   55 278 -315  1
3991500 2327500  2 23 16   0.1  915 289  3.4 8  4.1  97    0   47 278 -314  1
3991500 2327500  2 23 17  -0.1  915 271  2.5 7  4.1  98    0   41 273 -314  1
3991500 2327500  2 23 18  -0.3  915 320  2.9 8  4.0  97    2   16 272 -313  1
3991500 2327500  2 23 19  -0.7  916 308  2.7 6  3.9  96    0    0 266 -312  1
3991500 2327500  2 23 20  -0.6  916 322  2.3 5  3.8  96    0    0 251 -309  1
3991500 2327500  2 23 21  -0.9  916 325  1.7 6  3.8  95    0    0 250 -306  1
3991500 2327500  2 23 22  -1.5  915 292  0.5 7  3.6  95    0    0 257 -306  1
3991500 2327500  2 23 23  -2.1  916 326  1.0 7  3.6  97    0    0 259 -306  1
3991500 2327500  2 23 24  -1.9  916 306  1.7 5  3.5  97    0    0 249 -305  1
3991500 2327500  2 24  1  -2.1  916  16  0.1 6  3.5  95    0    0 244 -304  1
3991500 2327500  2 24  2  -2.2  916 117  0.1 7  3.4  95    0    0 251 -303  1
3991500 2327500  2 24  3  -2.6  915 276  0.2 7  3.3  95    0    0 254 -302  1
3991500 2327500  2 24  4  -2.8  916 325  0.0 6  3.3  95    0    0 248 -302  1
3991500 2327500  2 24  5  -2.9  916 310  0.0 8  3.1  92    0    0 252 -301  1
3991500 2327500  2 24  6  -3.2  916 255  0.1 6  3.0  90    0    0 250 -301  1
3991500 2327500  2 24  7  -2.9  916 178  0.1 8  3.0  89    0    0 249 -300  1
3991500 2327500  2 24  8  -3.0  916 297  0.1 7  3.0  88   23    7 255 -299  1
3991500 2327500  2 24  9  -3.3  916 260  0.1 7  3.0  89  110   22 250 -298  1
3991500 2327500  2 24 10  -2.3  917 201  0.4 7  3.0  87   25   97 252 -301  1
3991500 2327500  2 24 11  -1.9  917 319  0.6 6  3.0  84   95  105 251 -303  1
3991500 2327500  2 24 12  -1.6  917 293  0.8 7  3.0  80  120  118 254 -307  1
3991500 2327500  2 24 13  -1.5  917 126  0.1 6  2.9  79  165   95 255 -312  1
3991500 2327500  2 24 14  -1.5  916  36  0.1 7  2.9  78  110  117 255 -313  1
3991500 2327500  2 24 15  -1.2  916  16  0.1 7  2.8  75   40  128 259 -313  1
3991500 2327500  2 24 16  -1.7  916 346  0.2 7  2.8  76   45   87 256 -311  1
3991500 2327500  2 24 17  -2.3  916 342  0.1 7  2.9  79   75   18 253 -310  1
3991500 2327500  2 24 18  -2.2  917 260  0.3 8  2.8  80   20    9 253 -308  1
3991500 2327500  2 24 19  -3.1  917 297  0.2 8  2.9  84    0    0 254 -307  1
3991500 2327500  2 24 20  -4.3  917 287  1.0 6  2.9  91    0    0 244 -306  1
3991500 2327500  2 24 21  -3.9  918 277  0.9 5  2.8  91    0    0 231 -305  1
3991500 2327500  2 24 22  -4.6  918 270  1.3 5  2.7  88    0    0 227 -304  1
3991500 2327500  2 24 23  -5.9  918 277  1.6 5  2.5  89    0    0 226 -303  1
3991500 2327500  2 24 24  -6.7  918 263  0.8 4  2.4  91    0    0 220 -302  1
3991500 2327500  2 25  1  -6.6  918 263  1.7 4  2.4  96    0    0 214 -301  1
3991500 2327500  2 25  2  -4.9  918 285  1.3 6  2.6  94    0    0 223 -300  1
3991500 2327500  2 25  3  -6.0  919 186  1.4 8  2.5  90    0    0 237 -299  1
3991500 2327500  2 25  4  -5.3  918 175  1.1 7  2.5  93    0    0 240 -297  1
3991500 2327500  2 25  5  -5.4  919 119  1.0 7  2.6  93    0    0 237 -297  1
3991500 2327500  2 25  6  -7.4  918   8  0.6 7  2.5  95    0    0 234 -296  1
3991500 2327500  2 25  7  -6.7  918  81  0.5 7  2.4  96    0    0 232 -295  1
3991500 2327500  2 25  8  -7.0  918  87  0.6 3  2.4  94    9   14 216 -294  1
3991500 2327500  2 25  9  -6.4  919 122  0.3 3  2.4  95   51   71 199 -295  1
3991500 2327500  2 25 10  -5.1  919 121  1.8 3  2.5  92   92  133 199 -301  1
3991500 2327500  2 25 11  -4.3  920  24  2.8 2  2.5  85  110  187 195 -307  1
3991500 2327500  2 25 12  -2.1  920 292  2.3 3  2.6  78   51  222 196 -311  1
3991500 2327500  2 25 13  -2.8  920 269  2.3 5  2.6  74    5  179 210 -313  1
3991500 2327500  2 25 14  -2.7  920 309  2.6 4  2.6  76   25  201 215 -314  1
3991500 2327500  2 25 15  -2.7  919 304  1.6 2  2.6  76   79  192 199 -314  1
3991500 2327500  2 25 16  -3.2  919 281  1.8 2  2.6  77   93  138 192 -314  1
3991500 2327500  2 25 17  -3.3  919 281  1.5 4  2.6  78  124   44 205 -314  1
3991500 2327500  2 25 18  -3.5  919 194  0.5 7  2.6  79   21   18 229 -313  1
3991500 2327500  2 25 19  -4.2  920 201  0.8 6  2.5  80    0    0 237 -311  1
3991500 2327500  2 25 20  -4.6  920 251  1.0 5  2.5  82    0    0 226 -309  1
3991500 2327500  2 25 21  -4.9  921 217  1.8 5  2.4  82    0    0 221 -306  1
3991500 2327500  2 25 22  -5.8  920 198  0.0 5  2.3  82    0    0 219 -303  1
3991500 2327500  2 25 23  -6.4  920 330  3.9 5  2.2  83    0    0 217 -302  1
3991500 2327500  2 25 24  -6.1  920 340  0.0 2  2.2  83    0    0 203 -300  1
3991500 2327500  2 26  1  -6.9  921 236  2.5 5  2.2  86    0    0 201 -298  1
3991500 2327500  2 26  2  -7.4  921 276  2.3 6  2.1  88    0    0 219 -295  1
3991500 2327500  2 26  3  -7.5  921 270  2.5 3  2.1  87    0    0 208 -292  1
3991500 2327500  2 26  4  -7.7  920 276  1.6 3  2.0  86    0    0 192 -289  1
3991500 2327500  2 26  5  -9.7  920 224  0.6 5  1.9  88    0    0 199 -285  1
3991500 2327500  2 26  6  -9.3  920 187  1.3 5  1.9  92    0    0 206 -280  1
3991500 2327500  2 26  7  -9.5  920 194  1.5 3  1.8  90    0    0 197 -278  1
3991500 2327500  2 26  8 -10.0  920 185  2.0 5  1.8  88   23    7 196 -281  1
3991500 2327500  2 26  9  -8.8  920 184  2.7 5  1.8  86  127   26 206 -285  1
3991500 2327500  2 26 10  -6.9  920 190  3.5 4  1.9  84  189   38 205 -288  1
3991500 2327500  2 26 11  -5.1  921 210  3.8 4  2.1  77  206   80 206 -293  1
3991500 2327500  2 26 12  -3.0  921 198  4.3 4  2.0  66  109  162 211 -298  1
3991500 2327500  2 26 13  -2.6  921 196  3.5 5  1.9  57   79  180 219 -301  1
3991500 2327500  2 26 14  -2.5  920 192  3.5 5  1.9  55   54  172 225 -302  1
3991500 2327500  2 26 15  -2.5  920 257  3.3 4  1.9  55  201   84 221 -303  1
3991500 2327500  2 26 16  -2.4  919 271  3.0 4  1.9  55  176   46 216 -303  1
3991500 2327500  2 26 17  -2.4  919 245  1.9 5  2.0  56  125   37 220 -300  1
3991500 2327500  2 26 18  -3.4  919 259  1.1 6  2.0  60   30   13 225 -298  1
3991500 2327500  2 26 19  -5.0  918 198  1.1 4  2.1  68    0    0 215 -295  1
3991500 2327500  2 26 20  -7.0  918 172  1.1 2  2.0  74    0    0 193 -290  1
3991500 2327500  2 26 21  -7.1  918 164  1.9 2  1.9  78    0    0 183 -290  1
3991500 2327500  2 26 22  -7.5  917 157  2.2 2  1.9  77    0    0 182 -288  1
3991500 2327500  2 26 23  -8.5  917 150  1.9 2  1.8  79    0    0 179 -282  1
3991500 2327500  2 26 24  -6.5  916 168  1.7 3  1.8  75    0    0 183 -279  1
3991500 2327500  2 27  1 -10.0  916  27  2.0 4  1.7  76    0    0 187 -277  1
3991500 2327500  2 27  2  -9.1  914  50  1.8 4  1.7  82    0    0 186 -275  1
3991500 2327500  2 27  3 -10.1  914  88  1.6 2  1.6  79    0    0 178 -274  1
3991500 2327500  2 27  4  -9.4  913 189  1.5 0  1.5  75    0    0 162 -273  1
3991500 2327500  2 27  5  -9.5  913 203  1.8 0  1.6  76    0    0 156 -273  1
3991500 2327500  2 27  6  -9.6  913 206  1.9 1  1.6  81    0    0 159 -273  1
3991500 2327500  2 27  7  -9.5  912 213  2.1 6  1.7  81    0    0 180 -275  1
3991500 2327500  2 27  8 -10.3  912 199  1.9 4  1.7  83   25    6 188 -276  1
3991500 2327500  2 27  9 -10.9  911 210  1.8 3  1.7  89  141   29 180 -279  1
3991500 2327500  2 27 10  -4.2  911 109  1.9 6  1.8  74  169   60 191 -286  1
3991500 2327500  2 27 11  -3.2  913 103  1.9 7  1.9  58  252   68 212 -297  1
3991500 2327500  2 27 12   0.2  912 108  1.2 7  1.9  52  320   66 222 -308  1
3991500 2327500  2 27 13   0.2  912  47  1.2 7  2.0  48  137  172 231 -313  1
3991500 2327500  2 27 14   1.7  912  38  1.3 7  2.0  45  135  160 237 -313  1
3991500 2327500  2 27 15   4.4  912  56  1.8 4  2.0  38  291   59 239 -313  1
3991500 2327500  2 27 16   4.5  912  94  1.7 4  2.0  34  214   43 240 -313  1
3991500 2327500  2 27 17   2.7  910 137  1.6 5  2.0  38  140   43 241 -313  1
3991500 2327500  2 27 18   0.3  910 122  1.1 6  2.2  48   32   15 242 -310  1
3991500 2327500  2 27 19  -1.3  909 129  1.5 6  2.4  59    0    0 241 -304  1
3991500 2327500  2 27 20  -0.8  909 120  1.3 6  2.5  64    0    0 240 -300  1
3991500 2327500  2 27 21  -1.0  909 100  1.9 5  2.4  60    0    0 237 -298  1
3991500 2327500  2 27 22  -1.1  909 114  1.5 2  2.2  56    0    0 224 -297  1
3991500 2327500  2 27 23  -2.5  909 104  1.4 2  2.1  56    0    0 212 -298  1
3991500 2327500  2 27 24  -3.6  908 110  1.2 5  2.1  62    0    0 216 -300  1
3991500 2327500  2 28  1  -2.3  908 123  1.3 3  2.1  61    0    0 219 -301  1
3991500 2327500  2 28  2  -0.6  909 149  1.7 5  2.0  54    0    0 221 -301  1
3991500 2327500  2 28  3  -2.7  908 167  1.3 4  2.0  55    0    0 224 -301  1
3991500 2327500  2 28  4  -0.6  908 142  1.9 4  2.0  53    0    0 218 -301  1
3991500 2327500  2 28  5  -1.1  907 108  0.7 5  1.9  47    0    0 222 -300  1
3991500 2327500  2 28  6  -2.5  908 130  0.1 6  1.9  51    0    0 229 -299  1
3991500 2327500  2 28  7  -1.9  907 143  0.5 6  2.0  56    0    0 235 -298  1
3991500 2327500  2 28  8  -1.6  907 143  1.2 7  2.0  53    0   10 243 -296  1
3991500 2327500  2 28  9  -1.7  907  17  0.7 7  2.1  56    0   46 250 -296  1
3991500 2327500  2 28 10  -0.7  907 338  0.0 7  2.3  60    0   90 252 -301  1
3991500 2327500  2 28 11   1.6  908 340  0.1 7  2.2  50    3  157 256 -308  1
3991500 2327500  2 28 12   2.1  908 260  0.3 7  2.1  44   26  238 259 -313  1
3991500 2327500  2 28 13   4.0  908 301  1.1 6  2.1  41   65  272 252 -314  1
3991500 2327500  2 28 14   4.9  908 320  1.6 6  2.3  40  109  258 247 -314  1
3991500 2327500  2 28 15   3.9  906 316  2.4 4  2.5  43  133  236 230 -314  1
3991500 2327500  2 28 16   4.3  906 315  2.1 5  2.5  45   89  176 223 -319  1
